id,description,family,weight_kg,wms_weight_kg,erp_weight_kg,fitment_wms,fitment_erp,storage_class,hazmat,supplier,bin,bin_active,reorder_point,safety_stock
IN-2340-944,Console module RH,Interior,19.96,19.96,19.96,LH,LH,ambient,False,SUP-017,JIS-07-01,True,105,77
IN-4658-945,Wiring harness assembly LH,Interior,19.87,19.87,19.87,RH,RH,ambient,False,SUP-173,JIS-07-03,True,201,56
CH-6301-946,Control arm Premium,Chassis,1.29,1.29,1.29,LH,LH,ambient,False,SUP-165,B-07-04,True,115,81
PO-5015-947,Fuel rail Gen 2,Powertrain,23.66,23.66,23.66,RH,RH,ambient,False,SUP-094,B-07-02,True,149,52
FL-5069-948,Sealant cartridge LH,Fluids,16.64,16.64,16.64,RH,RH,ambient,False,SUP-065,B-07-11,True,78,32
FL-6320-949,Coolant additive Premium,Fluids,14.29,14.29,14.29,RH,RH,ambient,False,SUP-092,Q-04-07,True,149,44
EL-5084-950,ECU control module Premium,Electronics,5.97,5.97,5.97,RH,RH,ambient,False,SUP-101,B-07-05,True,151,45
IN-3993-951,Console module Gen 2,Interior,7.88,7.88,7.88,RH,RH,ambient,False,SUP-142,Q-04-03,True,112,31
PO-6085-952,Fuel rail RH,Powertrain,16.3,16.3,16.3,RH,RH,ambient,False,SUP-128,JIS-07-14,True,124,25
IN-2352-953,Wiring harness assembly Gen 2,Interior,17.02,17.02,17.02,LH,LH,ambient,False,SUP-079,HZ-02-16,True,154,65
IN-5338-954,Door trim panel RH,Interior,5.29,5.29,5.29,LH,LH,ambient,False,SUP-169,B-07-14,True,139,49
PO-8362-955,Torque converter Premium,Powertrain,11.65,11.65,11.65,RH,RH,ambient,False,SUP-036,A-12-01,True,131,77
IN-9277-956,Console module Premium,Interior,7.87,7.87,7.87,LH,LH,ambient,False,SUP-037,Q-04-12,True,132,76
IN-6790-957,Seat rail RH,Interior,18.2,18.2,18.2,RH,RH,ambient,False,SUP-089,A-12-18,True,176,28
FL-6796-958,Sealant cartridge Gen 2,Fluids,8.75,8.75,8.75,RH,RH,ambient,False,SUP-114,Q-04-18,True,182,72
FL-9326-959,Brake fluid reservoir Premium,Fluids,14.2,14.2,14.2,LH,LH,ambient,False,SUP-157,Q-04-02,True,70,65
IN-8424-960,Wiring harness assembly Premium,Interior,17.91,17.91,17.91,RH,RH,ambient,False,SUP-115,JIS-07-05,True,131,34
IN-1092-961,Door trim panel LH,Interior,6.16,6.16,6.16,RH,RH,ambient,False,SUP-143,JIS-07-07,True,93,53
IN-8867-962,Seat rail LH,Interior,4.64,4.64,4.64,LH,LH,ambient,False,SUP-136,B-07-09,True,120,75
CH-2396-963,Brake line manifold Premium,Chassis,16.08,16.08,16.08,LH,LH,ambient,False,SUP-067,JIS-07-01,True,123,86
CH-1582-964,Steering knuckle Gen 2,Chassis,6.27,6.27,6.27,LH,LH,ambient,False,SUP-003,B-07-09,True,70,43
CH-7044-965,Wheel carrier LH,Chassis,21.72,21.72,21.72,RH,RH,ambient,False,SUP-198,Q-04-10,True,112,77
CH-9179-966,Steering knuckle Premium,Chassis,11.61,11.61,11.61,RH,RH,ambient,False,SUP-179,B-07-01,True,168,32
EL-4226-967,Power distribution unit Gen 2,Electronics,8.93,8.93,8.93,LH,LH,ambient,False,SUP-007,JIS-07-04,True,211,59
FL-1498-968,Washer concentrate RH,Fluids,8.73,8.73,8.73,LH,LH,ambient,False,SUP-133,Q-04-15,True,74,87
PO-2675-969,Clutch actuator Premium,Powertrain,17.04,17.04,17.04,RH,RH,ambient,False,SUP-114,A-12-06,True,134,88
EL-3557-970,ECU control module LH,Electronics,20.76,20.76,20.76,LH,LH,ambient,False,SUP-187,HZ-02-04,True,174,50
IN-9645-971,Console module Gen 2,Interior,6.64,6.64,6.64,RH,RH,ambient,False,SUP-053,Q-04-05,True,64,58
FL-7429-972,Sealant cartridge Gen 2,Fluids,15.05,15.05,15.05,LH,LH,ambient,False,SUP-072,HZ-02-17,True,103,44
CH-5975-973,Steering knuckle RH,Chassis,16.44,16.44,16.44,LH,LH,ambient,False,SUP-016,B-07-05,True,99,70
IN-2212-974,Console module Premium,Interior,18.55,18.55,18.55,LH,LH,ambient,False,SUP-170,Q-04-05,True,166,85
EL-9629-975,Power distribution unit LH,Electronics,21.69,21.69,21.69,LH,LH,ambient,False,SUP-137,Q-04-10,True,220,68
PO-4080-976,Gear selector Premium,Powertrain,22.79,22.79,22.79,RH,RH,ambient,False,SUP-190,HZ-02-13,True,158,26
CH-1175-977,Steering knuckle RH,Chassis,21.86,21.86,21.86,LH,LH,ambient,False,SUP-050,JIS-07-14,True,135,28
EL-1299-978,Camera harness Gen 2,Electronics,0.89,0.89,0.89,RH,RH,ambient,False,SUP-085,HZ-02-12,True,132,80
EL-9735-979,ECU control module RH,Electronics,15.63,15.63,15.63,RH,RH,ambient,False,SUP-194,B-07-11,True,130,66
FL-5018-980,Sealant cartridge RH,Fluids,3.29,3.29,3.29,LH,LH,ambient,False,SUP-097,HZ-02-17,True,87,70
FL-5551-981,Washer concentrate Premium,Fluids,14.61,14.61,14.61,LH,LH,hazmat,True,SUP-021,A-12-18,True,112,59
CH-6185-982,Control arm Premium,Chassis,23.07,23.07,23.07,RH,RH,ambient,False,SUP-114,JIS-07-14,True,61,55
IN-1319-983,Door trim panel RH,Interior,12.66,12.66,12.66,LH,LH,ambient,False,SUP-085,HZ-02-17,True,121,25
IN-4060-984,Seat rail Premium,Interior,3.0,3.0,3.0,RH,RH,ambient,False,SUP-147,Q-04-16,True,118,58
IN-7459-985,Door trim panel RH,Interior,21.02,21.02,21.02,RH,RH,ambient,False,SUP-041,Q-04-12,True,204,64
CH-4911-986,Steering knuckle RH,Chassis,23.48,23.48,23.48,LH,LH,ambient,False,SUP-029,JIS-07-16,True,205,33
EL-4441-987,ECU control module Gen 2,Electronics,8.37,8.37,8.37,LH,LH,ambient,False,SUP-121,A-12-16,True,199,60
FL-1361-988,Brake fluid reservoir RH,Fluids,23.38,23.38,23.38,RH,RH,hazmat,True,SUP-142,HZ-02-12,True,128,53
FL-7679-989,Coolant additive RH,Fluids,22.31,22.31,22.31,RH,RH,hazmat,True,SUP-051,A-12-14,True,210,65
PO-7827-990,Gear selector Gen 2,Powertrain,4.44,4.44,4.44,LH,LH,ambient,False,SUP-010,B-07-09,True,215,53
IN-3654-991,Door trim panel Gen 2,Interior,5.74,5.74,5.74,RH,RH,ambient,False,SUP-020,JIS-07-01,True,78,48
EL-2045-992,Camera harness Gen 2,Electronics,6.38,6.38,6.38,LH,LH,ambient,False,SUP-031,JIS-07-12,True,200,60
CH-7623-993,Control arm RH,Chassis,8.16,8.16,8.16,RH,RH,ambient,False,SUP-168,B-07-11,True,67,53
EL-6443-994,Radar sensor Gen 2,Electronics,14.73,14.73,14.73,LH,LH,ambient,False,SUP-036,B-07-12,True,152,40
EL-8528-995,ECU control module LH,Electronics,17.12,17.12,17.12,RH,RH,ambient,False,SUP-003,B-07-05,True,207,62
FL-2399-996,Washer concentrate LH,Fluids,22.36,22.36,22.36,LH,LH,hazmat,True,SUP-199,Q-04-12,True,137,26
PO-6057-997,Clutch actuator RH,Powertrain,7.78,7.78,7.78,RH,RH,ambient,False,SUP-148,B-07-17,True,94,28
EL-9225-998,Radar sensor LH,Electronics,6.76,6.76,6.76,LH,LH,ambient,False,SUP-177,Q-04-02,True,132,27
PO-6616-999,Fuel rail LH,Powertrain,20.66,20.66,20.66,RH,RH,ambient,False,SUP-024,Q-04-01,True,83,63
PO-8606-1000,Clutch actuator Gen 2,Powertrain,4.12,4.12,4.12,RH,RH,ambient,False,SUP-037,A-12-08,True,89,34
IN-8659-1001,Seat rail Premium,Interior,15.93,15.93,15.93,LH,LH,ambient,False,SUP-012,B-07-13,True,172,72
CH-6348-1002,Steering knuckle Premium,Chassis,9.42,9.42,9.42,RH,RH,ambient,False,SUP-083,A-12-05,True,199,74
IN-2271-1003,Door trim panel Gen 2,Interior,10.28,10.28,10.28,LH,LH,ambient,False,SUP-051,JIS-07-07,True,163,28
PO-3577-1004,Gear selector LH,Powertrain,16.28,16.28,16.28,LH,LH,ambient,False,SUP-126,HZ-02-10,True,69,83
FL-8043-1005,Washer concentrate LH,Fluids,17.19,17.19,17.19,LH,LH,ambient,False,SUP-055,HZ-02-08,True,143,74
IN-7876-1006,Console module RH,Interior,5.97,5.97,5.97,LH,LH,ambient,False,SUP-059,Q-04-08,True,158,90
FL-9462-1007,Sealant cartridge RH,Fluids,19.47,19.47,19.47,RH,RH,hazmat,True,SUP-123,JIS-07-02,True,105,59
IN-4949-1008,Wiring harness assembly RH,Interior,24.1,24.1,24.1,RH,RH,ambient,False,SUP-078,B-07-08,True,177,84
IN-5585-1009,Console module Gen 2,Interior,20.45,20.45,20.45,RH,RH,ambient,False,SUP-114,Q-04-07,True,70,52
CH-6084-1010,Steering knuckle RH,Chassis,23.23,23.23,23.23,RH,RH,ambient,False,SUP-015,A-12-17,True,219,83
IN-3744-1011,Console module LH,Interior,18.35,18.35,18.35,LH,LH,ambient,False,SUP-137,HZ-02-03,True,185,68
FL-7863-1012,Washer concentrate RH,Fluids,8.87,8.87,8.87,RH,RH,hazmat,True,SUP-030,B-07-10,True,135,45
IN-8555-1013,Seat rail LH,Interior,22.22,22.22,22.22,RH,RH,ambient,False,SUP-126,Q-04-02,True,109,42
PO-9413-1014,Clutch actuator RH,Powertrain,22.5,22.5,22.5,LH,LH,ambient,False,SUP-040,JIS-07-08,True,202,57
IN-9068-1015,Console module RH,Interior,23.26,23.26,23.26,LH,LH,ambient,False,SUP-151,HZ-02-09,True,195,85
EL-6484-1016,Power distribution unit RH,Electronics,10.55,10.55,10.55,LH,LH,ambient,False,SUP-110,HZ-02-12,True,211,66
PO-5468-1017,Gear selector RH,Powertrain,16.25,16.25,16.25,RH,RH,ambient,False,SUP-077,HZ-02-03,True,172,49
CH-6757-1018,Brake line manifold Gen 2,Chassis,4.59,4.59,4.59,LH,LH,ambient,False,SUP-014,A-12-07,True,215,47
EL-3341-1019,Power distribution unit LH,Electronics,6.08,6.08,6.08,RH,RH,ambient,False,SUP-088,Q-04-01,True,69,28
CH-8177-1020,Brake line manifold RH,Chassis,14.33,14.33,14.33,LH,LH,ambient,False,SUP-100,HZ-02-07,True,65,48
FL-1790-1021,Coolant additive Gen 2,Fluids,23.54,23.54,23.54,LH,LH,ambient,False,SUP-046,B-07-08,True,76,88
EL-2186-1022,Camera harness Premium,Electronics,11.28,11.28,11.28,LH,LH,ambient,False,SUP-051,Q-04-01,True,61,52
IN-3294-1023,Console module RH,Interior,2.26,2.26,2.26,RH,RH,ambient,False,SUP-156,JIS-07-07,True,209,48
CH-2979-1024,Steering knuckle Gen 2,Chassis,11.88,11.88,11.88,RH,RH,ambient,False,SUP-151,JIS-07-12,True,205,72
PO-8344-1025,Clutch actuator LH,Powertrain,6.29,6.29,6.29,RH,RH,ambient,False,SUP-110,Q-04-07,True,76,67
EL-8143-1026,Radar sensor Premium,Electronics,16.57,16.57,16.57,RH,RH,ambient,False,SUP-010,A-12-04,True,188,45
CH-4575-1027,Brake line manifold Premium,Chassis,12.3,12.3,12.3,LH,LH,ambient,False,SUP-082,A-12-10,True,190,31
FL-5996-1028,Coolant additive Gen 2,Fluids,20.7,20.7,20.7,LH,LH,ambient,False,SUP-064,HZ-02-04,True,156,80
CH-4234-1029,Steering knuckle Premium,Chassis,21.16,21.16,21.16,LH,LH,ambient,False,SUP-183,HZ-02-15,True,111,44
FL-9753-1030,Sealant cartridge Gen 2,Fluids,7.0,7.0,7.0,RH,RH,ambient,False,SUP-197,A-12-08,True,126,76
EL-4231-1031,Radar sensor Gen 2,Electronics,7.64,7.64,7.64,LH,LH,ambient,False,SUP-020,JIS-07-18,True,189,26
PO-3287-1032,Clutch actuator LH,Powertrain,2.7,2.7,2.7,LH,LH,ambient,False,SUP-081,A-12-15,True,68,47
EL-4343-1033,Power distribution unit RH,Electronics,17.89,17.89,17.89,RH,RH,ambient,False,SUP-155,Q-04-06,True,81,31
IN-5472-1034,Door trim panel LH,Interior,22.78,22.78,22.78,LH,LH,ambient,False,SUP-081,A-12-05,True,135,67
PO-6216-1035,Fuel rail LH,Powertrain,4.69,4.69,4.69,RH,RH,ambient,False,SUP-119,HZ-02-05,True,158,26
PO-5051-1036,Fuel rail RH,Powertrain,17.64,17.64,17.64,RH,RH,ambient,False,SUP-142,B-07-07,True,151,58
EL-3197-1037,ECU control module LH,Electronics,20.93,20.93,20.93,LH,LH,ambient,False,SUP-199,Q-04-03,True,92,60
CH-2162-1038,Control arm LH,Chassis,16.25,16.25,16.25,LH,LH,ambient,False,SUP-068,JIS-07-09,True,173,75
CH-3296-1039,Brake line manifold Gen 2,Chassis,12.01,12.01,12.01,LH,LH,ambient,False,SUP-156,JIS-07-16,True,180,37
IN-2265-1040,Seat rail RH,Interior,19.2,19.2,19.2,RH,RH,ambient,False,SUP-048,HZ-02-03,True,134,26
PO-5665-1041,Fuel rail RH,Powertrain,15.47,15.47,15.47,RH,RH,ambient,False,SUP-029,Q-04-14,True,74,59
IN-5186-1042,Door trim panel LH,Interior,11.17,11.17,11.17,LH,LH,ambient,False,SUP-072,JIS-07-15,True,61,53
FL-8549-1043,Brake fluid reservoir Gen 2,Fluids,3.71,3.71,3.71,LH,LH,hazmat,True,SUP-143,B-07-01,True,205,73
CH-9764-1044,Steering knuckle Premium,Chassis,7.74,7.74,7.74,RH,RH,ambient,False,SUP-012,Q-04-18,True,142,75
PO-4530-1045,Torque converter LH,Powertrain,13.49,13.49,13.49,RH,RH,ambient,False,SUP-042,Q-04-14,True,202,70
EL-9452-1046,Radar sensor RH,Electronics,10.05,10.05,10.05,LH,LH,ambient,False,SUP-019,HZ-02-17,True,183,49
FL-8781-1047,Sealant cartridge Gen 2,Fluids,10.84,10.84,10.84,RH,RH,ambient,False,SUP-057,Q-04-02,True,103,79
FL-9814-1048,Brake fluid reservoir LH,Fluids,10.03,10.03,10.03,LH,LH,hazmat,True,SUP-084,JIS-07-01,True,105,68
IN-3648-1049,Wiring harness assembly Gen 2,Interior,10.41,10.41,10.41,RH,RH,ambient,False,SUP-004,HZ-02-06,True,79,52
PO-8790-1050,Fuel rail Gen 2,Powertrain,17.98,17.98,17.98,RH,RH,ambient,False,SUP-133,B-07-08,True,110,76
CH-6181-1051,Wheel carrier RH,Chassis,10.81,10.81,10.81,LH,LH,ambient,False,SUP-128,Q-04-14,True,100,65
EL-9125-1052,Power distribution unit Gen 2,Electronics,1.6,1.6,1.6,RH,RH,ambient,False,SUP-197,A-12-06,True,81,90
FL-9330-1053,Sealant cartridge LH,Fluids,8.0,8.0,8.0,LH,LH,hazmat,True,SUP-004,B-07-15,True,178,74
EL-7717-1054,Power distribution unit Premium,Electronics,4.03,4.03,4.03,LH,LH,ambient,False,SUP-117,HZ-02-12,True,71,82
IN-9442-1055,Console module Premium,Interior,18.84,18.84,18.84,RH,RH,ambient,False,SUP-107,A-12-06,True,156,27
IN-8733-1056,Wiring harness assembly Premium,Interior,18.74,18.74,18.74,RH,RH,ambient,False,SUP-172,JIS-07-14,True,63,72
EL-5507-1057,Power distribution unit LH,Electronics,20.57,20.57,20.57,RH,RH,ambient,False,SUP-140,A-12-17,True,97,66
PO-8802-1058,Torque converter RH,Powertrain,6.17,6.17,6.17,LH,LH,ambient,False,SUP-004,B-07-15,True,161,77
FL-9887-1059,Sealant cartridge LH,Fluids,0.55,0.55,0.55,LH,LH,ambient,False,SUP-126,JIS-07-11,True,209,31
IN-3740-1060,Seat rail Gen 2,Interior,2.05,2.05,2.05,LH,LH,ambient,False,SUP-135,HZ-02-05,True,63,71
FL-8046-1061,Sealant cartridge Gen 2,Fluids,1.63,1.63,1.63,LH,LH,hazmat,True,SUP-030,HZ-02-17,True,130,84
CH-8278-1062,Steering knuckle Premium,Chassis,4.76,4.76,4.76,RH,RH,ambient,False,SUP-127,JIS-07-06,True,177,75
PO-7508-1063,Fuel rail Gen 2,Powertrain,23.04,23.04,23.04,LH,LH,ambient,False,SUP-179,Q-04-05,True,210,66
FL-7013-1064,Sealant cartridge LH,Fluids,6.49,6.49,6.49,LH,LH,ambient,False,SUP-148,HZ-02-06,True,182,26
IN-5122-1065,Seat rail LH,Interior,10.12,10.12,10.12,RH,RH,ambient,False,SUP-088,Q-04-02,True,118,59
CH-1285-1066,Wheel carrier RH,Chassis,14.75,14.75,14.75,LH,LH,ambient,False,SUP-194,HZ-02-05,True,170,82
PO-4006-1067,Clutch actuator Premium,Powertrain,2.75,2.75,2.75,LH,LH,ambient,False,SUP-138,Q-04-05,True,117,67
PO-8034-1068,Clutch actuator Gen 2,Powertrain,22.67,22.67,22.67,RH,RH,ambient,False,SUP-072,A-12-02,True,63,36
FL-7879-1069,Washer concentrate Premium,Fluids,4.53,4.53,4.53,RH,RH,ambient,False,SUP-026,HZ-02-15,True,84,55
EL-6433-1070,Camera harness Gen 2,Electronics,9.35,9.35,9.35,LH,LH,ambient,False,SUP-144,JIS-07-07,True,151,78
PO-3027-1071,Fuel rail Premium,Powertrain,2.34,2.34,2.34,RH,RH,ambient,False,SUP-186,B-07-12,True,111,58
PO-6171-1072,Gear selector RH,Powertrain,0.91,0.91,0.91,LH,LH,ambient,False,SUP-136,A-12-02,True,198,36
EL-3807-1073,Camera harness Gen 2,Electronics,13.66,13.66,13.66,RH,RH,ambient,False,SUP-040,JIS-07-08,True,63,32
PO-9219-1074,Clutch actuator LH,Powertrain,5.5,5.5,5.5,RH,RH,ambient,False,SUP-169,Q-04-10,True,194,76
IN-3438-1075,Door trim panel Gen 2,Interior,0.81,0.81,0.81,RH,RH,ambient,False,SUP-055,A-12-06,True,209,55
PO-5810-1076,Clutch actuator RH,Powertrain,21.44,21.44,21.44,RH,RH,ambient,False,SUP-045,B-07-16,True,220,40
PO-2511-1077,Fuel rail Premium,Powertrain,17.83,17.83,17.83,RH,RH,ambient,False,SUP-029,HZ-02-11,True,67,52
EL-7726-1078,Radar sensor Premium,Electronics,18.96,18.96,18.96,LH,LH,ambient,False,SUP-022,Q-04-02,True,154,30
IN-8553-1079,Wiring harness assembly Gen 2,Interior,18.51,18.51,18.51,LH,LH,ambient,False,SUP-030,A-12-15,True,128,33
EL-2430-1080,Radar sensor RH,Electronics,12.69,12.69,12.69,RH,RH,ambient,False,SUP-078,Q-04-09,True,185,58
IN-5021-1081,Seat rail LH,Interior,14.43,14.43,14.43,RH,RH,ambient,False,SUP-006,Q-04-14,True,76,69
FL-6375-1082,Coolant additive LH,Fluids,23.64,23.64,23.64,LH,LH,ambient,False,SUP-170,HZ-02-13,True,202,57
PO-5341-1083,Torque converter LH,Powertrain,1.31,1.31,1.31,RH,RH,ambient,False,SUP-153,A-12-06,True,220,59
IN-8700-1084,Door trim panel RH,Interior,4.83,4.83,4.83,LH,LH,ambient,False,SUP-094,A-12-12,True,116,32
PO-9040-1085,Clutch actuator LH,Powertrain,14.18,14.18,14.18,LH,LH,ambient,False,SUP-054,Q-04-17,True,115,25
IN-1115-1086,Console module RH,Interior,1.41,1.41,1.41,LH,LH,ambient,False,SUP-105,B-07-15,True,178,55
IN-6842-1087,Door trim panel RH,Interior,2.5,2.5,2.5,RH,RH,ambient,False,SUP-008,B-07-14,True,75,76
CH-5365-1088,Control arm LH,Chassis,23.13,23.13,23.13,RH,RH,ambient,False,SUP-134,Q-04-10,True,159,52
PO-5000-1089,Gear selector Gen 2,Powertrain,15.67,15.67,15.67,RH,RH,ambient,False,SUP-122,HZ-02-11,True,198,31
PO-5900-1090,Fuel rail LH,Powertrain,3.75,3.75,3.75,RH,RH,ambient,False,SUP-017,HZ-02-13,True,205,80
FL-9409-1091,Sealant cartridge RH,Fluids,7.27,7.27,7.27,LH,LH,hazmat,True,SUP-032,Q-04-02,True,69,55
CH-1611-1092,Brake line manifold LH,Chassis,21.84,21.84,21.84,RH,RH,ambient,False,SUP-178,Q-04-12,True,143,31
FL-1473-1093,Washer concentrate LH,Fluids,23.79,23.79,23.79,RH,RH,ambient,False,SUP-157,B-07-15,True,93,63
FL-2346-1094,Coolant additive Gen 2,Fluids,11.76,11.76,11.76,RH,RH,ambient,False,SUP-127,HZ-02-12,True,175,83
IN-3021-1095,Door trim panel RH,Interior,18.29,18.29,18.29,LH,LH,ambient,False,SUP-047,B-07-02,True,131,75
CH-5954-1096,Steering knuckle LH,Chassis,18.39,18.39,18.39,LH,LH,ambient,False,SUP-109,B-07-08,True,220,57
IN-9293-1097,Door trim panel LH,Interior,14.01,14.01,14.01,RH,RH,ambient,False,SUP-144,HZ-02-16,True,112,81
FL-2420-1098,Sealant cartridge Premium,Fluids,19.03,19.03,19.03,RH,RH,ambient,False,SUP-040,B-07-06,True,100,55
CH-4989-1099,Wheel carrier Gen 2,Chassis,3.03,3.03,3.03,LH,LH,ambient,False,SUP-112,Q-04-13,True,216,51
PO-7396-1100,Fuel rail LH,Powertrain,6.31,6.31,6.31,LH,LH,ambient,False,SUP-140,HZ-02-09,True,102,70
EL-9820-1101,Radar sensor Gen 2,Electronics,13.66,13.66,13.66,RH,RH,ambient,False,SUP-076,A-12-01,True,142,72
EL-8424-1102,Camera harness Premium,Electronics,11.15,11.15,11.15,RH,RH,ambient,False,SUP-045,JIS-07-03,True,161,70
IN-2943-1103,Door trim panel Gen 2,Interior,3.07,3.07,3.07,RH,RH,ambient,False,SUP-169,Q-04-01,True,139,69
CH-3058-1104,Brake line manifold Premium,Chassis,4.06,4.06,4.06,RH,RH,ambient,False,SUP-016,B-07-13,True,85,90
CH-9069-1105,Wheel carrier LH,Chassis,23.15,23.15,23.15,LH,LH,ambient,False,SUP-186,JIS-07-01,True,95,59
FL-3953-1106,Brake fluid reservoir Premium,Fluids,2.26,2.26,2.26,LH,LH,ambient,False,SUP-197,HZ-02-02,True,67,70
EL-2707-1107,ECU control module Gen 2,Electronics,22.54,22.54,22.54,RH,RH,ambient,False,SUP-010,JIS-07-16,True,146,75
PO-5508-1108,Clutch actuator LH,Powertrain,16.2,16.2,16.2,LH,LH,ambient,False,SUP-047,A-12-05,True,107,87
FL-7751-1109,Coolant additive RH,Fluids,20.51,20.51,20.51,LH,LH,ambient,False,SUP-048,B-07-05,True,168,46
EL-3771-1110,Camera harness Gen 2,Electronics,17.69,17.69,17.69,LH,LH,ambient,False,SUP-122,Q-04-12,True,193,40
CH-9179-1111,Control arm Gen 2,Chassis,17.87,17.87,17.87,LH,LH,ambient,False,SUP-150,A-12-16,True,91,44
CH-5788-1112,Control arm RH,Chassis,19.32,19.32,19.32,RH,RH,ambient,False,SUP-064,HZ-02-07,True,98,38
IN-4218-1113,Door trim panel RH,Interior,9.77,9.77,9.77,LH,LH,ambient,False,SUP-037,B-07-07,True,60,38
PO-3063-1114,Gear selector LH,Powertrain,3.84,3.84,3.84,LH,LH,ambient,False,SUP-118,JIS-07-02,True,116,52
IN-3731-1115,Wiring harness assembly LH,Interior,1.81,1.81,1.81,RH,RH,ambient,False,SUP-110,A-12-15,True,196,39
EL-3781-1116,Camera harness Premium,Electronics,18.58,18.58,18.58,LH,LH,ambient,False,SUP-159,HZ-02-12,True,121,89
CH-2726-1117,Control arm Premium,Chassis,14.65,14.65,14.65,RH,RH,ambient,False,SUP-143,JIS-07-16,True,143,90
IN-2861-1118,Wiring harness assembly RH,Interior,17.33,17.33,17.33,LH,LH,ambient,False,SUP-035,B-07-07,True,95,83
EL-2987-1119,Radar sensor RH,Electronics,19.89,19.89,19.89,LH,LH,ambient,False,SUP-062,JIS-07-13,True,165,40
PO-9137-1120,Gear selector RH,Powertrain,23.49,23.49,23.49,LH,LH,ambient,False,SUP-018,A-12-16,True,183,89
EL-3576-1121,Radar sensor RH,Electronics,23.0,23.0,23.0,LH,LH,ambient,False,SUP-137,HZ-02-10,True,67,83
PO-7411-1122,Fuel rail Premium,Powertrain,22.53,22.53,22.53,LH,LH,ambient,False,SUP-027,JIS-07-09,True,82,65
PO-5149-1123,Torque converter LH,Powertrain,0.97,0.97,0.97,LH,LH,ambient,False,SUP-185,JIS-07-14,True,60,58
CH-1373-1124,Steering knuckle Premium,Chassis,19.67,19.67,19.67,LH,LH,ambient,False,SUP-046,HZ-02-03,True,147,68
EL-7993-1125,Radar sensor Premium,Electronics,23.18,23.18,23.18,RH,RH,ambient,False,SUP-141,Q-04-08,True,121,38
FL-6962-1126,Sealant cartridge RH,Fluids,20.05,20.05,20.05,LH,LH,ambient,False,SUP-115,B-07-17,True,90,63
CH-5883-1127,Control arm Premium,Chassis,15.34,15.34,15.34,LH,LH,ambient,False,SUP-148,HZ-02-06,True,195,72
EL-7146-1128,Camera harness Premium,Electronics,9.25,9.25,9.25,LH,LH,ambient,False,SUP-172,Q-04-05,True,108,27
EL-3575-1129,Camera harness Premium,Electronics,19.96,19.96,19.96,LH,LH,ambient,False,SUP-199,Q-04-04,True,146,32
EL-6564-1130,ECU control module RH,Electronics,22.33,22.33,22.33,LH,LH,ambient,False,SUP-054,JIS-07-05,True,202,35
IN-3527-1131,Seat rail LH,Interior,7.66,7.66,7.66,RH,RH,ambient,False,SUP-112,B-07-10,True,96,34
FL-3141-1132,Washer concentrate Premium,Fluids,21.51,21.51,21.51,RH,RH,ambient,False,SUP-065,Q-04-09,True,113,28
FL-4906-1133,Sealant cartridge Gen 2,Fluids,20.09,20.09,20.09,RH,RH,ambient,False,SUP-028,JIS-07-14,True,99,50
FL-8699-1134,Coolant additive Premium,Fluids,16.86,16.86,16.86,RH,RH,ambient,False,SUP-097,Q-04-02,True,100,28
IN-3806-1135,Door trim panel LH,Interior,8.5,8.5,8.5,RH,RH,ambient,False,SUP-157,HZ-02-07,True,102,81
CH-9890-1136,Wheel carrier LH,Chassis,18.27,18.27,18.27,LH,LH,ambient,False,SUP-052,HZ-02-02,True,84,39
IN-6789-1137,Wiring harness assembly RH,Interior,14.33,14.33,14.33,LH,LH,ambient,False,SUP-026,B-07-10,True,137,71
PO-4373-1138,Torque converter Gen 2,Powertrain,17.95,17.95,17.95,LH,LH,ambient,False,SUP-083,B-07-14,True,206,89
PO-5732-1139,Clutch actuator RH,Powertrain,18.23,18.23,18.23,RH,RH,ambient,False,SUP-178,B-07-14,True,131,40
PO-3578-1140,Fuel rail LH,Powertrain,16.98,16.98,16.98,RH,RH,ambient,False,SUP-174,HZ-02-01,True,215,68
PO-2519-1141,Torque converter LH,Powertrain,15.84,15.84,15.84,RH,RH,ambient,False,SUP-079,HZ-02-07,True,90,69
PO-9340-1142,Clutch actuator Gen 2,Powertrain,11.26,11.26,11.26,RH,RH,ambient,False,SUP-116,B-07-03,True,156,89
PO-1279-1143,Gear selector Gen 2,Powertrain,2.73,2.73,2.73,RH,RH,ambient,False,SUP-198,A-12-02,True,129,28
IN-5031-1144,Door trim panel Premium,Interior,9.06,9.06,9.06,LH,LH,ambient,False,SUP-116,Q-04-13,True,144,84
EL-9748-1145,Camera harness Premium,Electronics,4.98,4.98,4.98,RH,RH,ambient,False,SUP-023,JIS-07-06,True,134,66
EL-8942-1146,ECU control module RH,Electronics,9.48,9.48,9.48,RH,RH,ambient,False,SUP-037,A-12-05,True,64,40
CH-5409-1147,Brake line manifold RH,Chassis,23.63,23.63,23.63,LH,LH,ambient,False,SUP-111,HZ-02-11,True,214,58
IN-4026-1148,Door trim panel RH,Interior,13.49,13.49,13.49,LH,LH,ambient,False,SUP-051,HZ-02-08,True,179,73
IN-8901-1149,Door trim panel RH,Interior,21.42,21.42,21.42,LH,LH,ambient,False,SUP-162,JIS-07-18,True,191,33
CH-2822-1150,Control arm Gen 2,Chassis,15.49,15.49,15.49,RH,RH,ambient,False,SUP-151,A-12-04,True,168,69
IN-6183-1151,Wiring harness assembly LH,Interior,17.47,17.47,17.47,LH,LH,ambient,False,SUP-056,Q-04-06,True,84,54
